KYCRSP_FUNDNO;FSTYBEGDT;FSTYENDDT;LIPPER_OBJ_CD;LIPPER_CLASS
38270;24/10/2008;03/05/2012;A;A
38270;04/05/2012;31/05/2012;A;A
38270;01/06/2012;30/06/2012;A;A
38275;24/10/2008;03/05/2012;A;A
38275;04/05/2012;31/05/2012;A;A
38275;01/06/2012;30/06/2012;A;A
38275;24/10/2008;03/05/2012;A;A
38275;04/05/2012;31/05/2012;A;A
38275;01/06/2012;30/06/2012;A;A
38275;24/10/2008;03/05/2012;A;A
38275;04/05/2012;31/05/2012;A;A
38275;01/06/2012;30/06/2012;A;A
38281;24/10/2008;03/05/2012;A;A
38281;04/05/2012;31/05/2012;A;A
38281;01/06/2012;30/06/2012;A;A
38281;24/10/2008;03/05/2012;A;A
38281;04/05/2012;31/05/2012;A;A
38281;01/06/2012;30/06/2012;A;A
38281;24/10/2008;03/05/2012;A;A
38281;04/05/2012;31/05/2012;A;A
38281;01/06/2012;30/06/2012;A;A
38287;24/10/2008;31/08/2010;A;A
38289;24/10/2008;30/04/2011;GUS;GUS
38298;24/10/2008;03/05/2012;A;A
38298;04/05/2012;31/05/2012;A;A
38298;01/06/2012;30/06/2012;A;A
38298;24/10/2008;03/05/2012;A;A
38298;04/05/2012;31/05/2012;A;A
38298;01/06/2012;30/06/2012;A;A
38298;24/10/2008;03/05/2012;A;A
38298;04/05/2012;31/05/2012;A;A
38298;01/06/2012;30/06/2012;A;A
38313;24/10/2008;03/05/2012;A;A
38313;04/05/2012;31/05/2012;A;A
38313;01/06/2012;30/06/2012;A;A
38313;24/10/2008;03/05/2012;A;A
38313;04/05/2012;31/05/2012;A;A
38313;01/06/2012;30/06/2012;A;A
38313;24/10/2008;03/05/2012;A;A
38313;04/05/2012;31/05/2012;A;A
38313;01/06/2012;30/06/2012;A;A
38317;24/10/2008;01/12/2011;GUS;GUS
38317;02/12/2011;03/05/2012;GUS;GUS
38317;04/05/2012;31/05/2012;GUS;GUS
38317;01/06/2012;30/06/2012;GUS;GUS
38317;24/10/2008;01/12/2011;GUS;GUS
38317;02/12/2011;03/05/2012;GUS;GUS
38317;04/05/2012;31/05/2012;GUS;GUS
38317;01/06/2012;30/06/2012;GUS;GUS
38317;24/10/2008;01/12/2011;GUS;GUS
38317;02/12/2011;03/05/2012;GUS;GUS
38317;04/05/2012;31/05/2012;GUS;GUS
38317;01/06/2012;30/06/2012;GUS;GUS
38317;24/10/2008;01/12/2011;GUS;GUS
38317;02/12/2011;03/05/2012;GUS;GUS
38317;04/05/2012;31/05/2012;GUS;GUS
38317;01/06/2012;30/06/2012;GUS;GUS
38338;24/10/2008;08/03/2012;A;A
38338;09/03/2012;03/05/2012;GUS;GUS
38338;04/05/2012;31/05/2012;GUS;GUS
38338;01/06/2012;30/06/2012;GUS;GUS
38338;24/10/2008;08/03/2012;A;A
38338;09/03/2012;03/05/2012;GUS;GUS
38338;04/05/2012;31/05/2012;GUS;GUS
38338;01/06/2012;30/06/2012;GUS;GUS
38338;24/10/2008;08/03/2012;A;A
38338;09/03/2012;03/05/2012;GUS;GUS
38338;04/05/2012;31/05/2012;GUS;GUS
38338;01/06/2012;30/06/2012;GUS;GUS
38338;24/10/2008;08/03/2012;A;A
38338;09/03/2012;03/05/2012;GUS;GUS
38338;04/05/2012;31/05/2012;GUS;GUS
38338;01/06/2012;30/06/2012;GUS;GUS
38359;24/10/2008;03/05/2012;BBB;BBB
38359;04/05/2012;31/05/2012;BBB;BBB
38359;01/06/2012;30/06/2012;BBB;BBB
38359;24/10/2008;03/05/2012;BBB;BBB
38359;04/05/2012;31/05/2012;BBB;BBB
38359;01/06/2012;30/06/2012;BBB;BBB
38359;24/10/2008;03/05/2012;BBB;BBB
38359;04/05/2012;31/05/2012;BBB;BBB
38359;01/06/2012;30/06/2012;BBB;BBB
38363;24/10/2008;01/12/2011;GUS;GUS
38363;02/12/2011;03/05/2012;GUS;GUS
38363;04/05/2012;31/05/2012;GUS;GUS
38363;01/06/2012;30/06/2012;GUS;GUS
38363;24/10/2008;01/12/2011;GUS;GUS
38363;02/12/2011;03/05/2012;GUS;GUS
38363;04/05/2012;31/05/2012;GUS;GUS
38363;01/06/2012;30/06/2012;GUS;GUS
38363;24/10/2008;01/12/2011;GUS;GUS
38363;02/12/2011;03/05/2012;GUS;GUS
38363;04/05/2012;31/05/2012;GUS;GUS
38363;01/06/2012;30/06/2012;GUS;GUS
38363;24/10/2008;01/12/2011;GUS;GUS
38363;02/12/2011;03/05/2012;GUS;GUS
38363;04/05/2012;31/05/2012;GUS;GUS
38363;01/06/2012;30/06/2012;GUS;GUS
38368;24/10/2008;01/12/2011;GUS;GUS
38368;02/12/2011;03/05/2012;GUS;GUS
38368;04/05/2012;31/05/2012;GUS;GUS
38368;01/06/2012;30/06/2012;GUS;GUS
38368;24/10/2008;01/12/2011;GUS;GUS
38368;02/12/2011;03/05/2012;GUS;GUS
38368;04/05/2012;31/05/2012;GUS;GUS
38368;01/06/2012;30/06/2012;GUS;GUS
38368;24/10/2008;01/12/2011;GUS;GUS
38368;02/12/2011;03/05/2012;GUS;GUS
38368;04/05/2012;31/05/2012;GUS;GUS
38368;01/06/2012;30/06/2012;GUS;GUS
38368;24/10/2008;01/12/2011;GUS;GUS
38368;02/12/2011;03/05/2012;GUS;GUS
38368;04/05/2012;31/05/2012;GUS;GUS
38368;01/06/2012;30/06/2012;GUS;GUS
38372;24/10/2008;03/05/2012;A;A
38372;04/05/2012;31/05/2012;A;A
38372;01/06/2012;30/06/2012;A;A
38372;24/10/2008;03/05/2012;A;A
38372;04/05/2012;31/05/2012;A;A
38372;01/06/2012;30/06/2012;A;A
38372;24/10/2008;03/05/2012;A;A
38372;04/05/2012;31/05/2012;A;A
38372;01/06/2012;30/06/2012;A;A
38375;24/10/2008;22/03/2012;A;A
38375;23/03/2012;03/05/2012;IID;IID
38375;04/05/2012;31/05/2012;IID;IID
38375;01/06/2012;30/06/2012;IID;IID
38386;24/10/2008;03/05/2012;A;A
38386;04/05/2012;31/05/2012;A;A
38386;01/06/2012;30/06/2012;A;A
38386;24/10/2008;03/05/2012;A;A
38386;04/05/2012;31/05/2012;A;A
38386;01/06/2012;30/06/2012;A;A
38386;24/10/2008;03/05/2012;A;A
38386;04/05/2012;31/05/2012;A;A
38386;01/06/2012;30/06/2012;A;A
38400;24/10/2008;01/12/2011;GUS;GUS
38400;02/12/2011;03/05/2012;GUS;GUS
38400;04/05/2012;31/05/2012;GUS;GUS
38400;01/06/2012;30/06/2012;GUS;GUS
38400;24/10/2008;01/12/2011;GUS;GUS
38400;02/12/2011;03/05/2012;GUS;GUS
38400;04/05/2012;31/05/2012;GUS;GUS
38400;01/06/2012;30/06/2012;GUS;GUS
38400;24/10/2008;01/12/2011;GUS;GUS
38400;02/12/2011;03/05/2012;GUS;GUS
38400;04/05/2012;31/05/2012;GUS;GUS
38400;01/06/2012;30/06/2012;GUS;GUS
38400;24/10/2008;01/12/2011;GUS;GUS
38400;02/12/2011;03/05/2012;GUS;GUS
38400;04/05/2012;31/05/2012;GUS;GUS
38400;01/06/2012;30/06/2012;GUS;GUS
38401;24/10/2008;03/05/2012;BBB;BBB
38401;04/05/2012;31/05/2012;BBB;BBB
38401;01/06/2012;30/06/2012;BBB;BBB
38401;24/10/2008;03/05/2012;BBB;BBB
38401;04/05/2012;31/05/2012;BBB;BBB
38401;01/06/2012;30/06/2012;BBB;BBB
38401;24/10/2008;03/05/2012;BBB;BBB
38401;04/05/2012;31/05/2012;BBB;BBB
38401;01/06/2012;30/06/2012;BBB;BBB
38415;24/10/2008;03/05/2012;A;A
38415;04/05/2012;31/05/2012;A;A
38415;01/06/2012;30/06/2012;A;A
38415;24/10/2008;03/05/2012;A;A
38415;04/05/2012;31/05/2012;A;A
38415;01/06/2012;30/06/2012;A;A
38415;24/10/2008;03/05/2012;A;A
38415;04/05/2012;31/05/2012;A;A
38415;01/06/2012;30/06/2012;A;A
38420;24/10/2008;01/12/2011;GUS;GUS
38420;02/12/2011;03/05/2012;GUS;GUS
38420;04/05/2012;31/05/2012;GUS;GUS
38420;01/06/2012;30/06/2012;GUS;GUS
38420;24/10/2008;01/12/2011;GUS;GUS
38420;02/12/2011;03/05/2012;GUS;GUS
38420;04/05/2012;31/05/2012;GUS;GUS
38420;01/06/2012;30/06/2012;GUS;GUS
38420;24/10/2008;01/12/2011;GUS;GUS
38420;02/12/2011;03/05/2012;GUS;GUS
38420;04/05/2012;31/05/2012;GUS;GUS
38420;01/06/2012;30/06/2012;GUS;GUS
38420;24/10/2008;01/12/2011;GUS;GUS
38420;02/12/2011;03/05/2012;GUS;GUS
38420;04/05/2012;31/05/2012;GUS;GUS
38420;01/06/2012;30/06/2012;GUS;GUS
38466;24/10/2008;31/07/2011;A;A
38467;24/10/2008;18/02/2010;HY;HY
38467;19/02/2010;31/07/2011;BBB;BBB
38483;31/07/2008;03/05/2012;BBB;BBB
38483;04/05/2012;31/05/2012;BBB;BBB
38483;01/06/2012;30/06/2012;BBB;BBB
38483;31/07/2008;03/05/2012;BBB;BBB
38483;04/05/2012;31/05/2012;BBB;BBB
38483;01/06/2012;30/06/2012;BBB;BBB
38483;31/07/2008;03/05/2012;BBB;BBB
38483;04/05/2012;31/05/2012;BBB;BBB
38483;01/06/2012;30/06/2012;BBB;BBB
38501;24/10/2008;31/07/2009;GUS;GUS
38522;24/10/2008;01/12/2011;GUS;GUS
38522;02/12/2011;03/05/2012;GUS;GUS
38522;04/05/2012;31/05/2012;GUS;GUS
38522;01/06/2012;30/06/2012;GUS;GUS
38522;24/10/2008;01/12/2011;GUS;GUS
38522;02/12/2011;03/05/2012;GUS;GUS
38522;04/05/2012;31/05/2012;GUS;GUS
38522;01/06/2012;30/06/2012;GUS;GUS
38522;24/10/2008;01/12/2011;GUS;GUS
38522;02/12/2011;03/05/2012;GUS;GUS
38522;04/05/2012;31/05/2012;GUS;GUS
38522;01/06/2012;30/06/2012;GUS;GUS
38522;24/10/2008;01/12/2011;GUS;GUS
38522;02/12/2011;03/05/2012;GUS;GUS
38522;04/05/2012;31/05/2012;GUS;GUS
38522;01/06/2012;30/06/2012;GUS;GUS
38570;24/10/2008;01/12/2011;GUS;GUS
38570;02/12/2011;03/05/2012;GUS;GUS
38570;04/05/2012;31/05/2012;GUS;GUS
38570;01/06/2012;30/06/2012;GUS;GUS
38570;24/10/2008;01/12/2011;GUS;GUS
38570;02/12/2011;03/05/2012;GUS;GUS
38570;04/05/2012;31/05/2012;GUS;GUS
38570;01/06/2012;30/06/2012;GUS;GUS
38570;24/10/2008;01/12/2011;GUS;GUS
38570;02/12/2011;03/05/2012;GUS;GUS
38570;04/05/2012;31/05/2012;GUS;GUS
38570;01/06/2012;30/06/2012;GUS;GUS
38570;24/10/2008;01/12/2011;GUS;GUS
38570;02/12/2011;03/05/2012;GUS;GUS
38570;04/05/2012;31/05/2012;GUS;GUS
38570;01/06/2012;30/06/2012;GUS;GUS
38599;24/10/2008;31/01/2010;GUS;GUS
38626;24/10/2008;03/05/2012;A;A
38626;04/05/2012;31/05/2012;A;A
38626;01/06/2012;30/06/2012;A;A
38626;24/10/2008;03/05/2012;A;A
38626;04/05/2012;31/05/2012;A;A
38626;01/06/2012;30/06/2012;A;A
38626;24/10/2008;03/05/2012;A;A
38626;04/05/2012;31/05/2012;A;A
38626;01/06/2012;30/06/2012;A;A
38656;24/10/2008;31/05/2009;A;A
38669;24/10/2008;01/12/2011;GUS;GUS
38669;02/12/2011;03/05/2012;GUS;GUS
38669;04/05/2012;31/05/2012;GUS;GUS
38669;01/06/2012;30/06/2012;GUS;GUS
38669;24/10/2008;01/12/2011;GUS;GUS
38669;02/12/2011;03/05/2012;GUS;GUS
38669;04/05/2012;31/05/2012;GUS;GUS
38669;01/06/2012;30/06/2012;GUS;GUS
38669;24/10/2008;01/12/2011;GUS;GUS
38669;02/12/2011;03/05/2012;GUS;GUS
38669;04/05/2012;31/05/2012;GUS;GUS
38669;01/06/2012;30/06/2012;GUS;GUS
38669;24/10/2008;01/12/2011;GUS;GUS
38669;02/12/2011;03/05/2012;GUS;GUS
38669;04/05/2012;31/05/2012;GUS;GUS
38669;01/06/2012;30/06/2012;GUS;GUS
38675;24/10/2008;06/10/2011;BBB;BBB
38675;07/10/2011;03/05/2012;IID;IID
38675;04/05/2012;31/05/2012;IID;IID
38675;01/06/2012;30/06/2012;IID;IID
38727;24/10/2008;01/12/2011;GUS;GUS
38727;02/12/2011;03/05/2012;GUS;GUS
38727;04/05/2012;31/05/2012;GUS;GUS
38727;01/06/2012;30/06/2012;GUS;GUS
38727;24/10/2008;01/12/2011;GUS;GUS
38727;02/12/2011;03/05/2012;GUS;GUS
38727;04/05/2012;31/05/2012;GUS;GUS
38727;01/06/2012;30/06/2012;GUS;GUS
38727;24/10/2008;01/12/2011;GUS;GUS
38727;02/12/2011;03/05/2012;GUS;GUS
38727;04/05/2012;31/05/2012;GUS;GUS
38727;01/06/2012;30/06/2012;GUS;GUS
38727;24/10/2008;01/12/2011;GUS;GUS
38727;02/12/2011;03/05/2012;GUS;GUS
38727;04/05/2012;31/05/2012;GUS;GUS
38727;01/06/2012;30/06/2012;GUS;GUS
38815;24/10/2008;08/03/2012;A;A
38815;09/03/2012;03/05/2012;GUS;GUS
38815;04/05/2012;31/05/2012;GUS;GUS
38815;01/06/2012;30/06/2012;GUS;GUS
38815;24/10/2008;08/03/2012;A;A
38815;09/03/2012;03/05/2012;GUS;GUS
38815;04/05/2012;31/05/2012;GUS;GUS
38815;01/06/2012;30/06/2012;GUS;GUS
38815;24/10/2008;08/03/2012;A;A
38815;09/03/2012;03/05/2012;GUS;GUS
38815;04/05/2012;31/05/2012;GUS;GUS
38815;01/06/2012;30/06/2012;GUS;GUS
38815;24/10/2008;08/03/2012;A;A
38815;09/03/2012;03/05/2012;GUS;GUS
38815;04/05/2012;31/05/2012;GUS;GUS
38815;01/06/2012;30/06/2012;GUS;GUS
38817;24/10/2008;06/10/2011;BBB;BBB
38817;07/10/2011;03/05/2012;IID;IID
38817;04/05/2012;31/05/2012;IID;IID
38817;01/06/2012;30/06/2012;IID;IID
38823;24/10/2008;16/07/2009;GUS;GUS
38823;17/07/2009;13/08/2009;IUG;IUG
38823;14/08/2009;01/12/2011;GUS;GUS
38823;02/12/2011;03/05/2012;GUS;GUS
38823;04/05/2012;31/05/2012;GUS;GUS
38823;01/06/2012;30/06/2012;GUS;GUS
38823;24/10/2008;16/07/2009;GUS;GUS
38823;17/07/2009;13/08/2009;IUG;IUG
38823;14/08/2009;01/12/2011;GUS;GUS
38823;02/12/2011;03/05/2012;GUS;GUS
38823;04/05/2012;31/05/2012;GUS;GUS
38823;01/06/2012;30/06/2012;GUS;GUS
38823;24/10/2008;16/07/2009;GUS;GUS
38823;17/07/2009;13/08/2009;IUG;IUG
38823;14/08/2009;01/12/2011;GUS;GUS
38823;02/12/2011;03/05/2012;GUS;GUS
38823;04/05/2012;31/05/2012;GUS;GUS
38823;01/06/2012;30/06/2012;GUS;GUS
38823;24/10/2008;16/07/2009;GUS;GUS
38823;17/07/2009;13/08/2009;IUG;IUG
38823;14/08/2009;01/12/2011;GUS;GUS
38823;02/12/2011;03/05/2012;GUS;GUS
38823;04/05/2012;31/05/2012;GUS;GUS
38823;01/06/2012;30/06/2012;GUS;GUS
38823;24/10/2008;16/07/2009;GUS;GUS
38823;17/07/2009;13/08/2009;IUG;IUG
38823;14/08/2009;01/12/2011;GUS;GUS
38823;02/12/2011;03/05/2012;GUS;GUS
38823;04/05/2012;31/05/2012;GUS;GUS
38823;01/06/2012;30/06/2012;GUS;GUS
38823;24/10/2008;16/07/2009;GUS;GUS
38823;17/07/2009;13/08/2009;IUG;IUG
38823;14/08/2009;01/12/2011;GUS;GUS
38823;02/12/2011;03/05/2012;GUS;GUS
38823;04/05/2012;31/05/2012;GUS;GUS
38823;01/06/2012;30/06/2012;GUS;GUS
38918;24/10/2008;03/05/2012;BBB;BBB
38918;04/05/2012;31/05/2012;BBB;BBB
38918;01/06/2012;30/06/2012;BBB;BBB
38918;24/10/2008;03/05/2012;BBB;BBB
38918;04/05/2012;31/05/2012;BBB;BBB
38918;01/06/2012;30/06/2012;BBB;BBB
38918;24/10/2008;03/05/2012;BBB;BBB
38918;04/05/2012;31/05/2012;BBB;BBB
38918;01/06/2012;30/06/2012;BBB;BBB
38956;24/10/2008;03/05/2012;BBB;BBB
38956;04/05/2012;31/05/2012;BBB;BBB
38956;01/06/2012;30/06/2012;BBB;BBB
38956;24/10/2008;03/05/2012;BBB;BBB
38956;04/05/2012;31/05/2012;BBB;BBB
38956;01/06/2012;30/06/2012;BBB;BBB
38956;24/10/2008;03/05/2012;BBB;BBB
38956;04/05/2012;31/05/2012;BBB;BBB
38956;01/06/2012;30/06/2012;BBB;BBB
38975;24/10/2008;03/05/2012;A;A
38975;04/05/2012;31/05/2012;A;A
38975;01/06/2012;30/06/2012;A;A
38975;24/10/2008;03/05/2012;A;A
38975;04/05/2012;31/05/2012;A;A
38975;01/06/2012;30/06/2012;A;A
38975;24/10/2008;03/05/2012;A;A
38975;04/05/2012;31/05/2012;A;A
38975;01/06/2012;30/06/2012;A;A
39087;24/10/2008;03/05/2012;BBB;BBB
39087;04/05/2012;31/05/2012;BBB;BBB
39087;01/06/2012;30/06/2012;BBB;BBB
39087;24/10/2008;03/05/2012;BBB;BBB
39087;04/05/2012;31/05/2012;BBB;BBB
39087;01/06/2012;30/06/2012;BBB;BBB
39087;24/10/2008;03/05/2012;BBB;BBB
39087;04/05/2012;31/05/2012;BBB;BBB
39087;01/06/2012;30/06/2012;BBB;BBB
39101;24/10/2008;01/12/2011;GUS;GUS
39101;02/12/2011;03/05/2012;GUS;GUS
39101;04/05/2012;31/05/2012;GUS;GUS
39101;01/06/2012;30/06/2012;GUS;GUS
39101;24/10/2008;01/12/2011;GUS;GUS
39101;02/12/2011;03/05/2012;GUS;GUS
39101;04/05/2012;31/05/2012;GUS;GUS
39101;01/06/2012;30/06/2012;GUS;GUS
39101;24/10/2008;01/12/2011;GUS;GUS
39101;02/12/2011;03/05/2012;GUS;GUS
39101;04/05/2012;31/05/2012;GUS;GUS
39101;01/06/2012;30/06/2012;GUS;GUS
39101;24/10/2008;01/12/2011;GUS;GUS
39101;02/12/2011;03/05/2012;GUS;GUS
39101;04/05/2012;31/05/2012;GUS;GUS
39101;01/06/2012;30/06/2012;GUS;GUS
39125;24/10/2008;01/12/2011;GUS;GUS
39125;02/12/2011;03/05/2012;GUS;GUS
39125;04/05/2012;31/05/2012;GUS;GUS
39125;01/06/2012;30/06/2012;GUS;GUS
39125;24/10/2008;01/12/2011;GUS;GUS
39125;02/12/2011;03/05/2012;GUS;GUS
39125;04/05/2012;31/05/2012;GUS;GUS
39125;01/06/2012;30/06/2012;GUS;GUS
39125;24/10/2008;01/12/2011;GUS;GUS
39125;02/12/2011;03/05/2012;GUS;GUS
39125;04/05/2012;31/05/2012;GUS;GUS
39125;01/06/2012;30/06/2012;GUS;GUS
39125;24/10/2008;01/12/2011;GUS;GUS
39125;02/12/2011;03/05/2012;GUS;GUS
39125;04/05/2012;31/05/2012;GUS;GUS
39125;01/06/2012;30/06/2012;GUS;GUS
39195;24/10/2008;01/12/2011;GUS;GUS
39195;02/12/2011;03/05/2012;GUS;GUS
39195;04/05/2012;31/05/2012;GUS;GUS
39195;01/06/2012;30/06/2012;GUS;GUS
39195;24/10/2008;01/12/2011;GUS;GUS
39195;02/12/2011;03/05/2012;GUS;GUS
39195;04/05/2012;31/05/2012;GUS;GUS
39195;01/06/2012;30/06/2012;GUS;GUS
39195;24/10/2008;01/12/2011;GUS;GUS
39195;02/12/2011;03/05/2012;GUS;GUS
39195;04/05/2012;31/05/2012;GUS;GUS
39195;01/06/2012;30/06/2012;GUS;GUS
39195;24/10/2008;01/12/2011;GUS;GUS
39195;02/12/2011;03/05/2012;GUS;GUS
39195;04/05/2012;31/05/2012;GUS;GUS
39195;01/06/2012;30/06/2012;GUS;GUS
39222;24/10/2008;03/05/2012;A;A
39222;04/05/2012;31/05/2012;A;A
39222;01/06/2012;30/06/2012;A;A
39222;24/10/2008;03/05/2012;A;A
39222;04/05/2012;31/05/2012;A;A
39222;01/06/2012;30/06/2012;A;A
39222;24/10/2008;03/05/2012;A;A
39222;04/05/2012;31/05/2012;A;A
39222;01/06/2012;30/06/2012;A;A
39268;24/10/2008;29/04/2010;GB;GB
39268;30/04/2010;03/05/2012;A;A
39268;04/05/2012;31/05/2012;A;A
39268;01/06/2012;30/06/2012;A;A
39268;24/10/2008;29/04/2010;GB;GB
39268;30/04/2010;03/05/2012;A;A
39268;04/05/2012;31/05/2012;A;A
39268;01/06/2012;30/06/2012;A;A
39268;24/10/2008;29/04/2010;GB;GB
39268;30/04/2010;03/05/2012;A;A
39268;04/05/2012;31/05/2012;A;A
39268;01/06/2012;30/06/2012;A;A
39274;24/10/2008;01/12/2011;GUS;GUS
39274;02/12/2011;03/05/2012;GUS;GUS
39274;04/05/2012;31/05/2012;GUS;GUS
39274;01/06/2012;30/06/2012;GUS;GUS
39274;24/10/2008;01/12/2011;GUS;GUS
39274;02/12/2011;03/05/2012;GUS;GUS
39274;04/05/2012;31/05/2012;GUS;GUS
39274;01/06/2012;30/06/2012;GUS;GUS
39274;24/10/2008;01/12/2011;GUS;GUS
39274;02/12/2011;03/05/2012;GUS;GUS
39274;04/05/2012;31/05/2012;GUS;GUS
39274;01/06/2012;30/06/2012;GUS;GUS
39274;24/10/2008;01/12/2011;GUS;GUS
39274;02/12/2011;03/05/2012;GUS;GUS
39274;04/05/2012;31/05/2012;GUS;GUS
39274;01/06/2012;30/06/2012;GUS;GUS
39288;24/10/2008;09/07/2009;GUS;GUS
39288;10/07/2009;01/12/2011;GUS;GUS
39288;02/12/2011;03/05/2012;GUS;GUS
39288;04/05/2012;31/05/2012;GUS;GUS
39288;01/06/2012;30/06/2012;GUS;GUS
39288;24/10/2008;09/07/2009;GUS;GUS
39288;10/07/2009;01/12/2011;GUS;GUS
39288;02/12/2011;03/05/2012;GUS;GUS
39288;04/05/2012;31/05/2012;GUS;GUS
39288;01/06/2012;30/06/2012;GUS;GUS
39288;24/10/2008;09/07/2009;GUS;GUS
39288;10/07/2009;01/12/2011;GUS;GUS
39288;02/12/2011;03/05/2012;GUS;GUS
39288;04/05/2012;31/05/2012;GUS;GUS
39288;01/06/2012;30/06/2012;GUS;GUS
39288;24/10/2008;09/07/2009;GUS;GUS
39288;10/07/2009;01/12/2011;GUS;GUS
39288;02/12/2011;03/05/2012;GUS;GUS
39288;04/05/2012;31/05/2012;GUS;GUS
39288;01/06/2012;30/06/2012;GUS;GUS
39288;24/10/2008;09/07/2009;GUS;GUS
39288;10/07/2009;01/12/2011;GUS;GUS
39288;02/12/2011;03/05/2012;GUS;GUS
39288;04/05/2012;31/05/2012;GUS;GUS
39288;01/06/2012;30/06/2012;GUS;GUS
39319;24/10/2008;01/12/2011;GUS;GUS
39319;02/12/2011;03/05/2012;GUS;GUS
39319;04/05/2012;31/05/2012;GUS;GUS
39319;01/06/2012;30/06/2012;GUS;GUS
39319;24/10/2008;01/12/2011;GUS;GUS
39319;02/12/2011;03/05/2012;GUS;GUS
39319;04/05/2012;31/05/2012;GUS;GUS
39319;01/06/2012;30/06/2012;GUS;GUS
39319;24/10/2008;01/12/2011;GUS;GUS
39319;02/12/2011;03/05/2012;GUS;GUS
39319;04/05/2012;31/05/2012;GUS;GUS
39319;01/06/2012;30/06/2012;GUS;GUS
39319;24/10/2008;01/12/2011;GUS;GUS
39319;02/12/2011;03/05/2012;GUS;GUS
39319;04/05/2012;31/05/2012;GUS;GUS
39319;01/06/2012;30/06/2012;GUS;GUS
39320;24/10/2008;01/12/2011;GUS;GUS
39320;02/12/2011;03/05/2012;GUS;GUS
39320;04/05/2012;31/05/2012;GUS;GUS
39320;01/06/2012;30/06/2012;GUS;GUS
39320;24/10/2008;01/12/2011;GUS;GUS
39320;02/12/2011;03/05/2012;GUS;GUS
39320;04/05/2012;31/05/2012;GUS;GUS
39320;01/06/2012;30/06/2012;GUS;GUS
39320;24/10/2008;01/12/2011;GUS;GUS
39320;02/12/2011;03/05/2012;GUS;GUS
39320;04/05/2012;31/05/2012;GUS;GUS
39320;01/06/2012;30/06/2012;GUS;GUS
39320;24/10/2008;01/12/2011;GUS;GUS
39320;02/12/2011;03/05/2012;GUS;GUS
39320;04/05/2012;31/05/2012;GUS;GUS
39320;01/06/2012;30/06/2012;GUS;GUS
39433;24/10/2008;26/04/2012;IID;IID
39433;27/04/2012;03/05/2012;BBB;BBB
39433;04/05/2012;31/05/2012;BBB;BBB
39433;01/06/2012;30/06/2012;BBB;BBB
39433;24/10/2008;26/04/2012;IID;IID
39433;27/04/2012;03/05/2012;BBB;BBB
39433;04/05/2012;31/05/2012;BBB;BBB
39433;01/06/2012;30/06/2012;BBB;BBB
39433;24/10/2008;26/04/2012;IID;IID
39433;27/04/2012;03/05/2012;BBB;BBB
39433;04/05/2012;31/05/2012;BBB;BBB
39433;01/06/2012;30/06/2012;BBB;BBB
39443;24/10/2008;31/05/2011;GUS;GUS
39446;24/10/2008;03/05/2012;A;A
39446;04/05/2012;31/05/2012;A;A
39446;01/06/2012;30/06/2012;A;A
39446;24/10/2008;03/05/2012;A;A
39446;04/05/2012;31/05/2012;A;A
39446;01/06/2012;30/06/2012;A;A
39446;24/10/2008;03/05/2012;A;A
39446;04/05/2012;31/05/2012;A;A
39446;01/06/2012;30/06/2012;A;A
39486;24/10/2008;01/12/2011;GUS;GUS
39486;02/12/2011;03/05/2012;GUS;GUS
39486;04/05/2012;31/05/2012;GUS;GUS
39486;01/06/2012;30/06/2012;GUS;GUS
39486;24/10/2008;01/12/2011;GUS;GUS
39486;02/12/2011;03/05/2012;GUS;GUS
39486;04/05/2012;31/05/2012;GUS;GUS
39486;01/06/2012;30/06/2012;GUS;GUS
39486;24/10/2008;01/12/2011;GUS;GUS
39486;02/12/2011;03/05/2012;GUS;GUS
39486;04/05/2012;31/05/2012;GUS;GUS
39486;01/06/2012;30/06/2012;GUS;GUS
39486;24/10/2008;01/12/2011;GUS;GUS
39486;02/12/2011;03/05/2012;GUS;GUS
39486;04/05/2012;31/05/2012;GUS;GUS
39486;01/06/2012;30/06/2012;GUS;GUS
39489;24/10/2008;01/12/2011;GUS;GUS
39489;02/12/2011;03/05/2012;GUS;GUS
39489;04/05/2012;31/05/2012;GUS;GUS
39489;01/06/2012;30/06/2012;GUS;GUS
39489;24/10/2008;01/12/2011;GUS;GUS
39489;02/12/2011;03/05/2012;GUS;GUS
39489;04/05/2012;31/05/2012;GUS;GUS
39489;01/06/2012;30/06/2012;GUS;GUS
39489;24/10/2008;01/12/2011;GUS;GUS
39489;02/12/2011;03/05/2012;GUS;GUS
39489;04/05/2012;31/05/2012;GUS;GUS
39489;01/06/2012;30/06/2012;GUS;GUS
39489;24/10/2008;01/12/2011;GUS;GUS
39489;02/12/2011;03/05/2012;GUS;GUS
39489;04/05/2012;31/05/2012;GUS;GUS
39489;01/06/2012;30/06/2012;GUS;GUS
39515;28/08/2008;30/04/2012;BBB;BBB
39515;01/05/2012;31/05/2012;BBB;BBB
39515;01/06/2012;30/06/2012;BBB;BBB
39515;28/08/2008;30/04/2012;BBB;BBB
39515;01/05/2012;31/05/2012;BBB;BBB
39515;01/06/2012;30/06/2012;BBB;BBB
39515;28/08/2008;30/04/2012;BBB;BBB
39515;01/05/2012;31/05/2012;BBB;BBB
39515;01/06/2012;30/06/2012;BBB;BBB
39526;24/10/2008;30/04/2011;GUS;GUS
39624;24/10/2008;29/04/2010;GB;GB
39624;30/04/2010;03/05/2012;A;A
39624;04/05/2012;31/05/2012;A;A
